,part_id,cont_id,cnt_age_exact,hh_id,part_age,part_gender
0,H002/S01,H002/S01_2,20.0,H002,44,M
1,H002/S01,H002/S01_3,21.0,H002,44,M
2,H002/S01,H002/S01_4,24.0,H002,44,M
3,H002/S01,H002/S01_1,38.0,H002,44,M
4,H002/S01,H002/S01_6,43.0,H002,44,M
5,H002/S01,H002/S01_8,38.0,H002,44,M
6,H002/S01,H002/S01_9,44.0,H002,44,M
7,H002/S01,H002/S01_10,42.0,H002,44,M
8,H002/S01,H002/S01_11,45.0,H002,44,M
9,H002/S01,H002/S01_12,48.0,H002,44,M
10,H002/S01,H002/S01_5,57.0,H002,44,M
11,H002/S01,H002/S01_7,52.0,H002,44,M
12,H002/S01,H002/S01_13,86.0,H002,44,M
13,H002/S01,H002/S01_14,65.0,H002,44,M
14,H002/S02,H002/S02_2,21.0,H002,41,F
15,H002/S02,H002/S02_3,21.0,H002,41,F
16,H002/S02,H002/S02_4,18.0,H002,41,F
17,H002/S02,H002/S02_13,26.0,H002,41,F
18,H002/S02,H002/S02_14,31.0,H002,41,F
19,H002/S02,H002/S02_1,46.0,H002,41,F
20,H002/S02,H002/S02_5,49.0,H002,41,F
21,H002/S02,H002/S02_6,49.0,H002,41,F
22,H002/S02,H002/S02_7,61.0,H002,41,F
23,H002/S02,H002/S02_8,51.0,H002,41,F
24,H002/S02,H002/S02_9,58.0,H002,41,F
25,H002/S02,H002/S02_10,54.0,H002,41,F
26,H002/S02,H002/S02_11,52.0,H002,41,F
27,H002/S02,H002/S02_12,52.0,H002,41,F
28,H002/S03,H002/S03_3,18.0,H002,21,M
29,H002/S03,H002/S03_4,21.0,H002,21,M
30,H002/S03,H002/S03_5,21.0,H002,21,M
31,H002/S03,H002/S03_7,17.0,H002,21,M
32,H002/S03,H002/S03_6,27.0,H002,21,M
33,H002/S03,H002/S03_8,26.0,H002,21,M
34,H002/S03,H002/S03_9,26.0,H002,21,M
35,H002/S03,H002/S03_1,42.0,H002,21,M
36,H002/S03,H002/S03_2,40.0,H002,21,M
37,H002/S04,H002/S04_3,21.0,H002,17,F
38,H002/S04,H002/S04_4,19.0,H002,17,F
39,H002/S04,H002/S04_5,17.0,H002,17,F
40,H002/S04,H002/S04_7,17.0,H002,17,F
41,H002/S04,H002/S04_8,20.0,H002,17,F
42,H002/S04,H002/S04_9,18.0,H002,17,F
43,H002/S04,H002/S04_10,25.0,H002,17,F
44,H002/S04,H002/S04_11,17.0,H002,17,F
45,H002/S04,H002/S04_12,21.0,H002,17,F
46,H002/S04,H002/S04_6,29.0,H002,17,F
47,H002/S04,H002/S04_1,42.0,H002,17,F
48,H002/S04,H002/S04_2,43.0,H002,17,F
49,H002/S05,H002/S05_2,20.0,H002,16,F
50,H002/S05,H002/S05_3,24.0,H002,16,F
51,H002/S05,H002/S05_5,23.0,H002,16,F
52,H002/S05,H002/S05_6,21.0,H002,16,F
53,H002/S05,H002/S05_7,20.0,H002,16,F
54,H002/S05,H002/S05_8,18.0,H002,16,F
55,H002/S05,H002/S05_9,21.0,H002,16,F
56,H002/S05,H002/S05_10,20.0,H002,16,F
57,H002/S05,H002/S05_11,18.0,H002,16,F
58,H002/S05,H002/S05_12,16.0,H002,16,F
59,H002/S05,H002/S05_1,43.0,H002,16,F
60,H002/S05,H002/S05_4,47.0,H002,16,F
61,H003/S01,H003/S01_2,20.0,H003,49,M
62,H003/S01,H003/S01_3,25.0,H003,49,M
63,H003/S01,H003/S01_4,27.0,H003,49,M
64,H003/S01,H003/S01_5,32.0,H003,49,M
65,H003/S01,H003/S01_1,46.0,H003,49,M
66,H003/S02,H003/S02_7,1.0,H003,44,F
67,H003/S02,H003/S02_2,19.0,H003,44,F
68,H003/S02,H003/S02_3,21.0,H003,44,F
69,H003/S02,H003/S02_4,27.0,H003,44,F
70,H003/S02,H003/S02_5,33.0,H003,44,F
71,H003/S02,H003/S02_1,43.0,H003,44,F
72,H003/S02,H003/S02_6,12.0,H003,44,F
73,H003/S03,H003/S03_3,21.0,H003,23,M
74,H003/S03,H003/S03_6,24.0,H003,23,M
75,H003/S03,H003/S03_1,37.0,H003,23,M
76,H003/S03,H003/S03_2,35.0,H003,23,M
77,H003/S03,H003/S03_4,38.0,H003,23,M
78,H003/S03,H003/S03_5,48.0,H003,23,M
79,H003/S04,H003/S04_3,16.0,H003,17,M
80,H003/S04,H003/S04_1,38.0,H003,17,M
81,H003/S04,H003/S04_2,46.0,H003,17,M
82,H003/S04,H003/S04_4,35.0,H003,17,M
83,H003/S04,H003/S04_5,13.0,H003,17,M
84,H004/S01,H004/S01_3,17.0,H004,50,M
85,H004/S01,H004/S01_4,24.0,H004,50,M
86,H004/S01,H004/S01_11,32.0,H004,50,M
87,H004/S01,H004/S01_1,44.0,H004,50,M
88,H004/S01,H004/S01_5,47.0,H004,50,M
89,H004/S01,H004/S01_6,46.0,H004,50,M
90,H004/S01,H004/S01_7,41.0,H004,50,M
91,H004/S01,H004/S01_8,49.0,H004,50,M
92,H004/S01,H004/S01_16,35.0,H004,50,M
93,H004/S01,H004/S01_9,58.0,H004,50,M
94,H004/S01,H004/S01_10,55.0,H004,50,M
95,H004/S01,H004/S01_12,64.0,H004,50,M
96,H004/S01,H004/S01_13,50.0,H004,50,M
97,H004/S01,H004/S01_14,55.0,H004,50,M
98,H004/S01,H004/S01_15,64.0,H004,50,M
99,H004/S01,H004/S01_2,14.0,H004,50,M
100,H004/S02,H004/S02_3,21.0,H004,45,F
101,H004/S02,H004/S02_4,16.0,H004,45,F
102,H004/S02,H004/S02_6,28.0,H004,45,F
103,H004/S02,H004/S02_5,39.0,H004,45,F
104,H004/S02,H004/S02_9,36.0,H004,45,F
105,H004/S02,H004/S02_10,48.0,H004,45,F
106,H004/S02,H004/S02_1,52.0,H004,45,F
107,H004/S02,H004/S02_11,53.0,H004,45,F
108,H004/S02,H004/S02_12,62.0,H004,45,F
109,H004/S02,H004/S02_2,8.0,H004,45,F
110,H004/S02,H004/S02_7,15.0,H004,45,F
111,H004/S02,H004/S02_8,14.0,H004,45,F
112,H004/S03,H004/S03_3,21.0,H004,22,F
113,H004/S03,H004/S03_4,21.0,H004,22,F
114,H004/S03,H004/S03_2,40.0,H004,22,F
115,H004/S03,H004/S03_1,54.0,H004,22,F
116,H004/S03,H004/S03_5,12.0,H004,22,F
117,H004/S03,H004/S03_6,8.0,H004,22,F
118,H004/S03,H004/S03_7,11.0,H004,22,F
119,H004/S03,H004/S03_8,13.0,H004,22,F
120,H004/S03,H004/S03_9,13.0,H004,22,F
121,H004/S03,H004/S03_10,14.0,H004,22,F
122,H004/S03,H004/S03_11,10.0,H004,22,F
123,H004/S03,H004/S03_12,10.0,H004,22,F
124,H004/S04,H004/S04_3,20.0,H004,20,F
125,H004/S04,H004/S04_4,22.0,H004,20,F
126,H004/S04,H004/S04_6,23.0,H004,20,F
127,H004/S04,H004/S04_7,18.0,H004,20,F
128,H004/S04,H004/S04_10,24.0,H004,20,F
129,H004/S04,H004/S04_11,25.0,H004,20,F
130,H004/S04,H004/S04_12,24.0,H004,20,F
131,H004/S04,H004/S04_13,19.0,H004,20,F
132,H004/S04,H004/S04_14,23.0,H004,20,F
133,H004/S04,H004/S04_2,49.0,H004,20,F
134,H004/S04,H004/S04_8,39.0,H004,20,F
135,H004/S04,H004/S04_9,45.0,H004,20,F
136,H004/S04,H004/S04_1,50.0,H004,20,F
137,H004/S04,H004/S04_5,8.0,H004,20,F
138,H004/S05,H004/S05_4,16.0,H004,7,F
139,H004/S05,H004/S05_5,23.0,H004,7,F
140,H004/S05,H004/S05_6,25.0,H004,7,F
141,H004/S05,H004/S05_7,19.0,H004,7,F
142,H004/S05,H004/S05_8,22.0,H004,7,F
143,H004/S05,H004/S05_9,16.0,H004,7,F
144,H004/S05,H004/S05_10,25.0,H004,7,F
145,H004/S05,H004/S05_2,37.0,H004,7,F
146,H004/S05,H004/S05_1,57.0,H004,7,F
147,H004/S05,H004/S05_3,7.0,H004,7,F
148,H005/S01,H005/S01_7,4.0,H005,42,F
149,H005/S01,H005/S01_1,25.0,H005,42,F
150,H005/S01,H005/S01_2,21.0,H005,42,F
151,H005/S01,H005/S01_5,39.0,H005,42,F
152,H005/S01,H005/S01_6,44.0,H005,42,F
153,H005/S01,H005/S01_3,13.0,H005,42,F
154,H005/S01,H005/S01_4,76.0,H005,42,F
155,H005/S02,H005/S02_2,17.0,H005,19,F
156,H005/S02,H005/S02_5,20.0,H005,19,F
157,H005/S02,H005/S02_6,19.0,H005,19,F
158,H005/S02,H005/S02_7,17.0,H005,19,F
159,H005/S02,H005/S02_1,37.0,H005,19,F
160,H005/S02,H005/S02_4,62.0,H005,19,F
161,H005/S02,H005/S02_3,7.0,H005,19,F
162,H005/S03,H005/S03_2,25.0,H005,16,F
163,H005/S03,H005/S03_1,44.0,H005,16,F
164,H005/S03,H005/S03_4,39.0,H005,16,F
165,H005/S03,H005/S03_5,42.0,H005,16,F
166,H005/S03,H005/S03_3,7.0,H005,16,F
167,H005/S04,H005/S04_2,18.0,H005,14,M
168,H005/S04,H005/S04_3,24.0,H005,14,M
169,H005/S04,H005/S04_1,41.0,H005,14,M
170,H005/S04,H005/S04_4,49.0,H005,14,M
171,H005/S04,H005/S04_5,6.0,H005,14,M
172,H006/S01,H006/S01_3,0.0,H006,28,M
173,H006/S01,H006/S01_4,3.0,H006,28,M
174,H006/S01,H006/S01_5,25.0,H006,28,M
175,H006/S01,H006/S01_1,28.0,H006,28,M
176,H006/S01,H006/S01_6,32.0,H006,28,M
177,H006/S01,H006/S01_7,43.0,H006,28,M
178,H006/S01,H006/S01_8,43.0,H006,28,M
179,H006/S01,H006/S01_2,6.0,H006,28,M
180,H006/S02,H006/S02_3,1.0,H006,27,F
181,H006/S02,H006/S02_4,4.0,H006,27,F
182,H006/S02,H006/S02_1,27.0,H006,27,F
183,H006/S02,H006/S02_6,32.0,H006,27,F
184,H006/S02,H006/S02_7,33.0,H006,27,F
185,H006/S02,H006/S02_8,34.0,H006,27,F
186,H006/S02,H006/S02_2,14.0,H006,27,F
187,H006/S02,H006/S02_5,8.0,H006,27,F
188,H006/S03,H006/S03_3,2.0,H006,7,F
189,H006/S03,H006/S03_4,0.0,H006,7,F
190,H006/S03,H006/S03_5,2.0,H006,7,F
191,H006/S03,H006/S03_1,33.0,H006,7,F
192,H006/S03,H006/S03_2,33.0,H006,7,F
193,H006/S04,H006/S04_4,2.0,H006,4,M
194,H006/S04,H006/S04_1,27.0,H006,4,M
195,H006/S04,H006/S04_2,31.0,H006,4,M
196,H006/S04,H006/S04_3,13.0,H006,4,M
197,H006/S05,H006/S05_4,0.0,H006,3,M
198,H006/S05,H006/S05_1,30.0,H006,3,M
199,H006/S05,H006/S05_2,30.0,H006,3,M
200,H006/S05,H006/S05_3,10.0,H006,3,M
201,H007/S01,H007/S01_3,37.0,H007,55,M
202,H007/S01,H007/S01_1,64.0,H007,55,M
203,H007/S01,H007/S01_2,58.0,H007,55,M
204,H007/S01,H007/S01_4,54.0,H007,55,M
205,H007/S01,H007/S01_5,62.0,H007,55,M
206,H007/S02,H007/S02_2,45.0,H007,57,F
207,H007/S02,H007/S02_3,35.0,H007,57,F
208,H007/S02,H007/S02_4,46.0,H007,57,F
209,H007/S02,H007/S02_5,44.0,H007,57,F
210,H007/S02,H007/S02_6,38.0,H007,57,F
211,H007/S02,H007/S02_7,36.0,H007,57,F
212,H007/S02,H007/S02_1,55.0,H007,57,F
213,H007/S02,H007/S02_8,62.0,H007,57,F
214,H009/S01,H009/S01_2,18.0,H009,44,M
215,H009/S01,H009/S01_1,47.0,H009,44,M
216,H009/S01,H009/S01_5,38.0,H009,44,M
217,H009/S01,H009/S01_7,60.0,H009,44,M
218,H009/S01,H009/S01_3,10.0,H009,44,M
219,H009/S01,H009/S01_4,14.0,H009,44,M
220,H009/S01,H009/S01_6,10.0,H009,44,M
221,H009/S02,H009/S02_2,20.0,H009,41,F
222,H009/S02,H009/S02_1,45.0,H009,41,F
223,H009/S02,H009/S02_5,61.0,H009,41,F
224,H009/S02,H009/S02_6,57.0,H009,41,F
225,H009/S02,H009/S02_7,60.0,H009,41,F
226,H009/S02,H009/S02_3,9.0,H009,41,F
227,H009/S02,H009/S02_4,6.0,H009,41,F
228,H009/S03,H009/S03_1,40.0,H009,16,F
229,H009/S03,H009/S03_2,41.0,H009,16,F
230,H009/S03,H009/S03_3,7.0,H009,16,F
231,H009/S03,H009/S03_4,12.0,H009,16,F
232,H009/S04,H009/S04_1,39.0,H009,14,M
233,H009/S04,H009/S04_2,48.0,H009,14,M
234,H009/S04,H009/S04_3,10.0,H009,14,M
235,H009/S04,H009/S04_4,7.0,H009,14,M
236,H009/S05,H009/S05_3,18.0,H009,12,M
237,H009/S05,H009/S05_1,35.0,H009,12,M
238,H009/S05,H009/S05_2,36.0,H009,12,M
239,H009/S05,H009/S05_4,13.0,H009,12,M
240,H010/S01,H010/S01_4,2.0,H010,38,M
241,H010/S01,H010/S01_2,20.0,H010,38,M
242,H010/S01,H010/S01_1,30.0,H010,38,M
243,H010/S01,H010/S01_5,40.0,H010,38,M
244,H010/S01,H010/S01_6,42.0,H010,38,M
245,H010/S01,H010/S01_7,57.0,H010,38,M
246,H010/S01,H010/S01_3,15.0,H010,38,M
247,H010/S02,H010/S02_2,22.0,H010,33,F
248,H010/S02,H010/S02_1,44.0,H010,33,F
249,H010/S02,H010/S02_5,49.0,H010,33,F
250,H010/S02,H010/S02_6,47.0,H010,33,F
251,H010/S02,H010/S02_7,46.0,H010,33,F
252,H010/S02,H010/S02_3,15.0,H010,33,F
253,H010/S02,H010/S02_4,7.0,H010,33,F
254,H010/S03,H010/S03_2,29.0,H010,15,M
255,H010/S03,H010/S03_1,49.0,H010,15,M
256,H010/S03,H010/S03_6,37.0,H010,15,M
257,H010/S03,H010/S03_3,15.0,H010,15,M
258,H010/S03,H010/S03_4,11.0,H010,15,M
259,H010/S03,H010/S03_5,13.0,H010,15,M
260,H010/S04,H010/S04_3,25.0,H010,8,M
261,H010/S04,H010/S04_2,28.0,H010,8,M
262,H010/S04,H010/S04_1,44.0,H010,8,M
263,H010/S04,H010/S04_4,7.0,H010,8,M
264,H010/S04,H010/S04_5,14.0,H010,8,M
265,H010/S05,H010/S05_3,18.0,H010,8,F
266,H010/S05,H010/S05_2,29.0,H010,8,F
267,H010/S05,H010/S05_1,49.0,H010,8,F
268,H010/S05,H010/S05_4,14.0,H010,8,F
269,H011/S01,H011/S01_3,4.0,H011,35,M
270,H011/S01,H011/S01_5,18.0,H011,35,M
271,H011/S01,H011/S01_1,27.0,H011,35,M
272,H011/S01,H011/S01_4,60.0,H011,35,M
273,H011/S01,H011/S01_2,9.0,H011,35,M
274,H011/S02,H011/S02_3,4.0,H011,27,F
275,H011/S02,H011/S02_4,22.0,H011,27,F
276,H011/S02,H011/S02_1,33.0,H011,27,F
277,H011/S02,H011/S02_5,53.0,H011,27,F
278,H011/S02,H011/S02_2,14.0,H011,27,F
279,H011/S03,H011/S03_4,1.0,H011,8,M
280,H011/S03,H011/S03_2,31.0,H011,8,M
281,H011/S03,H011/S03_1,39.0,H011,8,M
282,H011/S03,H011/S03_3,52.0,H011,8,M
283,H011/S03,H011/S03_5,59.0,H011,8,M
284,H011/S03,H011/S03_6,10.0,H011,8,M
285,H011/S03,H011/S03_7,7.0,H011,8,M
286,H011/S04,H011/S04_4,31.0,H011,2,F
287,H011/S04,H011/S04_5,31.0,H011,2,F
288,H011/S04,H011/S04_1,41.0,H011,2,F
289,H011/S04,H011/S04_2,47.0,H011,2,F
290,H011/S04,H011/S04_3,10.0,H011,2,F
291,H012/S01,H012/S01_3,22.0,H012,57,M
292,H012/S01,H012/S01_2,28.0,H012,57,M
293,H012/S01,H012/S01_5,38.0,H012,57,M
294,H012/S01,H012/S01_1,64.0,H012,57,M
295,H012/S01,H012/S01_4,60.0,H012,57,M
296,H012/S01,H012/S01_6,58.0,H012,57,M
297,H012/S02,H012/S02_3,25.0,H012,52,F
298,H012/S02,H012/S02_7,24.0,H012,52,F
299,H012/S02,H012/S02_2,30.0,H012,52,F
300,H012/S02,H012/S02_8,28.0,H012,52,F
301,H012/S02,H012/S02_4,35.0,H012,52,F
302,H012/S02,H012/S02_5,39.0,H012,52,F
303,H012/S02,H012/S02_6,49.0,H012,52,F
304,H012/S02,H012/S02_1,54.0,H012,52,F
305,H012/S03,H012/S03_3,25.0,H012,30,F
306,H012/S03,H012/S03_7,23.0,H012,30,F
307,H012/S03,H012/S03_4,46.0,H012,30,F
308,H012/S03,H012/S03_5,47.0,H012,30,F
309,H012/S03,H012/S03_6,35.0,H012,30,F
310,H012/S03,H012/S03_1,63.0,H012,30,F
311,H012/S03,H012/S03_2,55.0,H012,30,F
312,H012/S04,H012/S04_3,27.0,H012,22,F
313,H012/S04,H012/S04_4,27.0,H012,22,F
314,H012/S04,H012/S04_5,27.0,H012,22,F
315,H012/S04,H012/S04_1,58.0,H012,22,F
316,H012/S04,H012/S04_2,57.0,H012,22,F
317,H013/S01,H013/S01_1,46.0,H013,41,M
318,H013/S01,H013/S01_7,37.0,H013,41,M
319,H013/S01,H013/S01_5,53.0,H013,41,M
320,H013/S01,H013/S01_6,63.0,H013,41,M
321,H013/S01,H013/S01_2,14.0,H013,41,M
322,H013/S01,H013/S01_3,8.0,H013,41,M
323,H013/S01,H013/S01_8,12.0,H013,41,M
324,H013/S01,H013/S01_4,88.0,H013,41,M
325,H013/S02,H013/S02_8,26.0,H013,39,F
326,H013/S02,H013/S02_1,43.0,H013,39,F
327,H013/S02,H013/S02_4,40.0,H013,39,F
328,H013/S02,H013/S02_7,35.0,H013,39,F
329,H013/S02,H013/S02_2,15.0,H013,39,F
330,H013/S02,H013/S02_3,15.0,H013,39,F
331,H013/S02,H013/S02_5,15.0,H013,39,F
332,H013/S02,H013/S02_6,77.0,H013,39,F
333,H013/S03,H013/S03_1,35.0,H013,15,F
334,H013/S03,H013/S03_2,35.0,H013,15,F
335,H013/S03,H013/S03_4,46.0,H013,15,F
336,H013/S03,H013/S03_6,55.0,H013,15,F
337,H013/S03,H013/S03_7,55.0,H013,15,F
338,H013/S03,H013/S03_3,11.0,H013,15,F
339,H013/S03,H013/S03_5,68.0,H013,15,F
340,H013/S04,H013/S04_1,38.0,H013,11,M
341,H013/S04,H013/S04_2,49.0,H013,11,M
342,H013/S04,H013/S04_4,36.0,H013,11,M
343,H013/S04,H013/S04_5,41.0,H013,11,M
344,H013/S04,H013/S04_3,9.0,H013,11,M
345,H013/S04,H013/S04_6,10.0,H013,11,M
346,H014/S01,H014/S01_3,2.0,H014,44,M
347,H014/S01,H014/S01_2,23.0,H014,44,M
348,H014/S01,H014/S01_1,36.0,H014,44,M
349,H014/S01,H014/S01_4,48.0,H014,44,M
350,H014/S01,H014/S01_6,41.0,H014,44,M
351,H014/S01,H014/S01_5,53.0,H014,44,M
352,H014/S02,H014/S02_3,5.0,H014,43,F
353,H014/S02,H014/S02_2,21.0,H014,43,F
354,H014/S02,H014/S02_4,34.0,H014,43,F
355,H014/S02,H014/S02_6,34.0,H014,43,F
356,H014/S02,H014/S02_7,28.0,H014,43,F
357,H014/S02,H014/S02_1,47.0,H014,43,F
358,H014/S02,H014/S02_5,41.0,H014,43,F
359,H014/S03,H014/S03_3,4.0,H014,18,M
360,H014/S03,H014/S03_1,36.0,H014,18,M
361,H014/S03,H014/S03_2,47.0,H014,18,M
362,H014/S04,H014/S04_3,16.0,H014,2,F
363,H014/S04,H014/S04_1,40.0,H014,2,F
364,H014/S04,H014/S04_2,49.0,H014,2,F
365,H015/S01,H015/S01_2,21.0,H015,72,F
366,H015/S01,H015/S01_4,18.0,H015,72,F
367,H015/S01,H015/S01_5,24.0,H015,72,F
368,H015/S01,H015/S01_1,32.0,H015,72,F
369,H015/S01,H015/S01_3,32.0,H015,72,F
370,H015/S02,H015/S02_1,17.0,H015,48,F
371,H015/S02,H015/S02_2,32.0,H015,48,F
372,H015/S02,H015/S02_4,28.0,H015,48,F
373,H015/S02,H015/S02_3,56.0,H015,48,F
374,H015/S02,H015/S02_5,61.0,H015,48,F
375,H016/S02,H016/S02_2,0.0,H016,25,F
376,H016/S02,H016/S02_3,2.0,H016,25,F
377,H016/S02,H016/S02_1,34.0,H016,25,F
378,H016/S02,H016/S02_4,26.0,H016,25,F
379,H016/S02,H016/S02_5,34.0,H016,25,F
380,H016/S02,H016/S02_6,60.0,H016,25,F
381,H016/S03,H016/S03_3,2.0,H016,2,F
382,H016/S03,H016/S03_4,3.0,H016,2,F
383,H016/S03,H016/S03_5,4.0,H016,2,F
384,H016/S03,H016/S03_2,16.0,H016,2,F
385,H016/S03,H016/S03_1,29.0,H016,2,F
386,H016/S04,H016/S04_3,1.0,H016,1,F
387,H016/S04,H016/S04_2,21.0,H016,1,F
388,H016/S04,H016/S04_1,44.0,H016,1,F
389,H016/S04,H016/S04_4,60.0,H016,1,F
390,H016/S04,H016/S04_5,64.0,H016,1,F
391,H017/S01,H017/S01_2,25.0,H017,49,M
392,H017/S01,H017/S01_3,31.0,H017,49,M
393,H017/S01,H017/S01_4,27.0,H017,49,M
394,H017/S01,H017/S01_5,27.0,H017,49,M
395,H017/S01,H017/S01_6,33.0,H017,49,M
396,H017/S01,H017/S01_10,26.0,H017,49,M
397,H017/S01,H017/S01_11,31.0,H017,49,M
398,H017/S01,H017/S01_8,36.0,H017,49,M
399,H017/S01,H017/S01_17,39.0,H017,49,M
400,H017/S01,H017/S01_1,53.0,H017,49,M
401,H017/S01,H017/S01_7,63.0,H017,49,M
402,H017/S01,H017/S01_12,56.0,H017,49,M
403,H017/S01,H017/S01_14,55.0,H017,49,M
404,H017/S01,H017/S01_16,60.0,H017,49,M
405,H017/S01,H017/S01_18,55.0,H017,49,M
406,H017/S01,H017/S01_9,76.0,H017,49,M
407,H017/S01,H017/S01_13,96.0,H017,49,M
408,H017/S01,H017/S01_15,86.0,H017,49,M
409,H017/S02,H017/S02_2,24.0,H017,49,F
410,H017/S02,H017/S02_5,22.0,H017,49,F
411,H017/S02,H017/S02_4,29.0,H017,49,F
412,H017/S02,H017/S02_6,27.0,H017,49,F
413,H017/S02,H017/S02_7,28.0,H017,49,F
414,H017/S02,H017/S02_9,28.0,H017,49,F
415,H017/S02,H017/S02_10,32.0,H017,49,F
416,H017/S02,H017/S02_3,40.0,H017,49,F
417,H017/S02,H017/S02_8,35.0,H017,49,F
418,H017/S02,H017/S02_11,35.0,H017,49,F
419,H017/S02,H017/S02_12,45.0,H017,49,F
420,H017/S02,H017/S02_16,36.0,H017,49,F
421,H017/S02,H017/S02_18,41.0,H017,49,F
422,H017/S02,H017/S02_1,56.0,H017,49,F
423,H017/S02,H017/S02_13,64.0,H017,49,F
424,H017/S02,H017/S02_14,55.0,H017,49,F
425,H017/S02,H017/S02_15,53.0,H017,49,F
426,H017/S02,H017/S02_17,57.0,H017,49,F
427,H017/S02,H017/S02_19,56.0,H017,49,F
428,H017/S03,H017/S03_3,22.0,H017,18,F
429,H017/S03,H017/S03_4,24.0,H017,18,F
430,H017/S03,H017/S03_5,21.0,H017,18,F
431,H017/S03,H017/S03_6,22.0,H017,18,F
432,H017/S03,H017/S03_7,17.0,H017,18,F
433,H017/S03,H017/S03_8,24.0,H017,18,F
434,H017/S03,H017/S03_9,24.0,H017,18,F
435,H017/S03,H017/S03_10,23.0,H017,18,F
436,H017/S03,H017/S03_12,20.0,H017,18,F
437,H017/S03,H017/S03_13,19.0,H017,18,F
438,H017/S03,H017/S03_14,24.0,H017,18,F
439,H017/S03,H017/S03_2,39.0,H017,18,F
440,H017/S03,H017/S03_1,59.0,H017,18,F
441,H017/S03,H017/S03_11,15.0,H017,18,F
442,H018/S01,H018/S01_2,1.0,H018,26,M
443,H018/S01,H018/S01_3,4.0,H018,26,M
444,H018/S01,H018/S01_1,16.0,H018,26,M
445,H018/S01,H018/S01_7,34.0,H018,26,M
446,H018/S01,H018/S01_4,52.0,H018,26,M
447,H018/S01,H018/S01_5,53.0,H018,26,M
448,H018/S01,H018/S01_6,62.0,H018,26,M
449,H018/S02,H018/S02_2,4.0,H018,24,F
450,H018/S02,H018/S02_3,0.0,H018,24,F
451,H018/S02,H018/S02_1,30.0,H018,24,F
452,H018/S02,H018/S02_4,28.0,H018,24,F
453,H018/S02,H018/S02_5,27.0,H018,24,F
454,H018/S02,H018/S02_8,48.0,H018,24,F
455,H018/S02,H018/S02_6,50.0,H018,24,F
456,H018/S02,H018/S02_7,62.0,H018,24,F
457,H018/S03,H018/S03_3,2.0,H018,4,F
458,H018/S03,H018/S03_2,25.0,H018,4,F
459,H018/S03,H018/S03_6,23.0,H018,4,F
460,H018/S03,H018/S03_1,26.0,H018,4,F
461,H018/S03,H018/S03_4,50.0,H018,4,F
462,H018/S03,H018/S03_5,58.0,H018,4,F
463,H018/S04,H018/S04_3,5.0,H018,2,M
464,H018/S04,H018/S04_2,20.0,H018,2,M
465,H018/S04,H018/S04_1,34.0,H018,2,M
466,H018/S04,H018/S04_4,52.0,H018,2,M
467,H018/S04,H018/S04_5,53.0,H018,2,M
468,H019/S01,H019/S01_5,5.0,H019,53,M
469,H019/S01,H019/S01_6,2.0,H019,53,M
470,H019/S01,H019/S01_2,16.0,H019,53,M
471,H019/S01,H019/S01_3,17.0,H019,53,M
472,H019/S01,H019/S01_4,24.0,H019,53,M
473,H019/S01,H019/S01_11,32.0,H019,53,M
474,H019/S01,H019/S01_9,49.0,H019,53,M
475,H019/S01,H019/S01_10,36.0,H019,53,M
476,H019/S01,H019/S01_1,59.0,H019,53,M
477,H019/S01,H019/S01_7,53.0,H019,53,M
478,H019/S01,H019/S01_8,51.0,H019,53,M
479,H019/S02,H019/S02_4,1.0,H019,52,F
480,H019/S02,H019/S02_5,3.0,H019,52,F
481,H019/S02,H019/S02_2,21.0,H019,52,F
482,H019/S02,H019/S02_3,16.0,H019,52,F
483,H019/S02,H019/S02_6,22.0,H019,52,F
484,H019/S02,H019/S02_1,27.0,H019,52,F
485,H019/S02,H019/S02_8,33.0,H019,52,F
486,H019/S02,H019/S02_7,57.0,H019,52,F
487,H019/S02,H019/S02_9,64.0,H019,52,F
488,H019/S02,H019/S02_10,52.0,H019,52,F
489,H019/S03,H019/S03_5,4.0,H019,27,M
490,H019/S03,H019/S03_6,0.0,H019,27,M
491,H019/S03,H019/S03_3,19.0,H019,27,M
492,H019/S03,H019/S03_4,21.0,H019,27,M
493,H019/S03,H019/S03_2,34.0,H019,27,M
494,H019/S03,H019/S03_1,56.0,H019,27,M
495,H019/S04,H019/S04_5,4.0,H019,25,F
496,H019/S04,H019/S04_6,0.0,H019,25,F
497,H019/S04,H019/S04_4,24.0,H019,25,F
498,H019/S04,H019/S04_3,27.0,H019,25,F
499,H019/S04,H019/S04_1,55.0,H019,25,F
500,H019/S04,H019/S04_2,61.0,H019,25,F
501,H019/S05,H019/S05_5,0.0,H019,22,F
502,H019/S05,H019/S05_6,2.0,H019,22,F
503,H019/S05,H019/S05_4,25.0,H019,22,F
504,H019/S05,H019/S05_3,31.0,H019,22,F
505,H019/S05,H019/S05_1,60.0,H019,22,F
506,H019/S05,H019/S05_2,54.0,H019,22,F
507,H019/S06,H019/S06_6,4.0,H019,2,M
508,H019/S06,H019/S06_4,23.0,H019,2,M
509,H019/S06,H019/S06_5,19.0,H019,2,M
510,H019/S06,H019/S06_3,33.0,H019,2,M
511,H019/S06,H019/S06_1,55.0,H019,2,M
512,H019/S06,H019/S06_2,61.0,H019,2,M
513,H019/S07,H019/S07_6,2.0,H019,1,M
514,H019/S07,H019/S07_4,16.0,H019,1,M
515,H019/S07,H019/S07_5,25.0,H019,1,M
516,H019/S07,H019/S07_3,28.0,H019,1,M
